(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(59503, -98, 4);[5, 80, 300, 400];785;תשפה;15810;(1, 40, 13, 16, 15810);הראשון;1;(1, 40, 13, 57, 59503);בעוד שלשת ימים ישא פרעה את ראשך והשיבך על כנך ונתת כוס פרעה בידו כמשפט הראשון אשר היית משקהו
(117778, -98, 4);[5, 80, 300, 400];785;תשפה;31091;(2, 27, 12, 8, 31091);עמדיהם;5;(2, 27, 12, 32, 117778);ורחב החצר לפאת ים קלעים חמשים אמה עמדיהם עשרה ואדניהם עשרה
(123739, -98, 4);[5, 80, 300, 400];785;תשפה;32632;(2, 30, 14, 7, 32632);שנה;3;(2, 30, 14, 25, 123739);כל העבר על הפקדים מבן עשרים שנה ומעלה יתן תרומת יהוה
(93972, -97, 4);[5, 80, 300, 400];785;תשפה;24798;(2, 12, 1, 4, 24798);משה;3;(2, 12, 1, 14, 93972);ויאמר יהוה אל משה ואל אהרן בארץ מצרים לאמר
(220778, -97, 4);[5, 80, 300, 400];785;תשפה;58199;(4, 19, 4, 3, 58199);הכהן;1;(4, 19, 4, 10, 220778);ולקח אלעזר הכהן מדמה באצבעו והזה אל נכח פני אהל מועד מדמה שבע פעמים
(250922, -96, 4);[5, 80, 300, 400];785;תשפה;65935;(5, 1, 18, 4, 65935);ההוא;1;(5, 1, 18, 13, 250922);ואצוה אתכם בעת ההוא את כל הדברים אשר תעשון
(44614, -95, 4);[5, 80, 300, 400];785;תשפה;11888;(1, 31, 20, 9, 11888);הגיד;1;(1, 31, 20, 27, 44614);ויגנב יעקב את לב לבן הארמי על בלי הגיד לו כי ברח הוא
(221005, -95, 4);[5, 80, 300, 400];785;תשפה;58260;(4, 19, 8, 11, 58260);הערב;1;(4, 19, 8, 40, 221005);והשרף אתה יכבס בגדיו במים ורחץ בשרו במים וטמא עד הערב
(241170, -94, 4);[5, 80, 300, 400];785;תשפה;63458;(4, 31, 37, 3, 63458);ליהוה;5;(4, 31, 37, 13, 241170);ויהי המכס ליהוה מן הצאן שש מאות חמש ושבעים
(171194, -92, 4);[5, 80, 300, 400];785;תשפה;45304;(3, 19, 22, 7, 45304);יהוה;2;(3, 19, 22, 26, 171194);וכפר עליו הכהן באיל האשם לפני יהוה על חטאתו אשר חטא ונסלח לו מחטאתו אשר חטא
(52959, -91, 4);[5, 80, 300, 400];785;תשפה;14117;(1, 36, 16, 14, 14117);עדה;3;(1, 36, 16, 53, 52959);אלוף קרח אלוף געתם אלוף עמלק אלה אלופי אליפז בארץ אדום אלה בני עדה
(53007, -90, 4);[5, 80, 300, 400];785;תשפה;14131;(1, 36, 17, 14, 14131);אלה;3;(1, 36, 17, 48, 53007);ואלה בני רעואל בן עשו אלוף נחת אלוף זרח אלוף שמה אלוף מזה אלה אלופי רעואל בארץ אדום אלה בני בשמת אשת עשו
(214086, -90, 4);[5, 80, 300, 400];785;תשפה;56435;(4, 15, 18, 14, 56435);שמה;3;(4, 15, 18, 50, 214086);דבר אל בני ישראל ואמרת אלהם בבאכם אל הארץ אשר אני מביא אתכם שמה
(281045, -86, 4);[5, 80, 300, 400];785;תשפה;73750;(5, 19, 13, 7, 73750);הנקי;1;(5, 19, 13, 22, 281045);לא תחוס עינך עליו ובערת דם הנקי מישראל וטוב לך
(187829, -85, 4);[5, 80, 300, 400];785;תשפה;49617;(4, 1, 34, 12, 49617);ומעלה;5;(4, 1, 34, 54, 187829);לבני מנשה תולדתם למשפחתם לבית אבתם במספר שמות מבן עשרים שנה ומעלה כל יצא צבא
(60048, -84, 4);[5, 80, 300, 400];785;תשפה;15959;(1, 41, 1, 7, 15959);והנה;2;(1, 41, 1, 26, 60048);ויהי מקץ שנתים ימים ופרעה חלם והנה עמד על היאר
(172703, -82, 4);[5, 80, 300, 400];785;תשפה;45703;(3, 20, 16, 6, 45703);בהמה;2;(3, 20, 16, 17, 172703);ואשה אשר תקרב אל כל בהמה לרבעה אתה והרגת את האשה ואת הבהמה מות יומתו דמיהם בם
(279569, -82, 4);[5, 80, 300, 400];785;תשפה;73346;(5, 18, 9, 15, 73346);הגוים;1;(5, 18, 9, 48, 279569);כי אתה בא אל הארץ אשר יהוה אלהיך נתן לך לא תלמד לעשות כתועבת הגוים ההם
(20359, -81, 4);[5, 80, 300, 400];785;תשפה;5447;(1, 17, 24, 6, 5447);בהמלו;2;(1, 17, 24, 22, 20359);ואברהם בן תשעים ותשע שנה בהמלו בשר ערלתו
(54013, -81, 4);[5, 80, 300, 400];785;תשפה;14385;(1, 36, 43, 5, 14385);אלה;3;(1, 36, 43, 21, 54013);אלוף מגדיאל אלוף עירם אלה אלופי אדום למשבתם בארץ אחזתם הוא עשו אבי אדום
(121938, -81, 4);[5, 80, 300, 400];785;תשפה;32169;(2, 29, 25, 11, 32169);יהוה;2;(2, 29, 25, 45, 121938);ולקחת אתם מידם והקטרת המזבחה על העלה לריח ניחוח לפני יהוה אשה הוא ליהוה
(216882, -81, 4);[5, 80, 300, 400];785;תשפה;57166;(4, 16, 30, 17, 57166);שאלה;4;(4, 16, 30, 63, 216882);ואם בריאה יברא יהוה ופצתה האדמה את פיה ובלעה אתם ואת כל אשר להם וירדו חיים שאלה וידעתם כי נאצו האנשים האלה את יהוה
(247989, -81, 4);[5, 80, 300, 400];785;תשפה;65166;(4, 35, 13, 7, 65166);תהיינה;2;(4, 35, 13, 24, 247989);והערים אשר תתנו שש ערי מקלט תהיינה לכם
(138250, -80, 4);[5, 80, 300, 400];785;תשפה;36424;(2, 39, 8, 3, 36424);החשן;1;(2, 39, 8, 7, 138250);ויעש את החשן מעשה חשב כמעשה אפד זהב תכלת וארגמן ותולעת שני ושש משזר
(233439, -80, 4);[5, 80, 300, 400];785;תשפה;61500;(4, 26, 57, 1, 61500);ואלה;4;(4, 26, 57, 4, 233439);ואלה פקודי הלוי למשפחתם לגרשון משפחת הגרשני לקהת משפחת הקהתי למררי משפחת המררי
(168013, -76, 4);[5, 80, 300, 400];785;תשפה;44427;(3, 17, 1, 2, 44427);יהוה;2;(3, 17, 1, 7, 168013);וידבר יהוה אל משה לאמר
(140993, -73, 4);[5, 80, 300, 400];785;תשפה;37162;(2, 40, 24, 7, 37162);השלחן;1;(2, 40, 24, 23, 140993);וישם את המנרה באהל מועד נכח השלחן על ירך המשכן נגבה
(158483, -73, 4);[5, 80, 300, 400];785;תשפה;41831;(3, 13, 7, 14, 41831);הכהן;3;(3, 13, 7, 55, 158483);ואם פשה תפשה המספחת בעור אחרי הראתו אל הכהן לטהרתו ונראה שנית אל הכהן
(204164, -72, 4);[5, 80, 300, 400];785;תשפה;53820;(4, 9, 7, 12, 53820);הקריב;1;(4, 9, 7, 50, 204164);ויאמרו האנשים ההמה אליו אנחנו טמאים לנפש אדם למה נגרע לבלתי הקריב את קרבן יהוה במעדו בתוך בני ישראל
(201560, -70, 4);[5, 80, 300, 400];785;תשפה;53139;(4, 7, 73, 20, 53139);למנחה;5;(4, 7, 73, 82, 201560);קרבנו קערת כסף אחת שלשים ומאה משקלה מזרק אחד כסף שבעים שקל בשקל הקדש שניהם מלאים סלת בלולה בשמן למנחה
(172484, -69, 4);[5, 80, 300, 400];785;תשפה;45642;(3, 20, 11, 12, 45642);שניהם;4;(3, 20, 11, 43, 172484);ואיש אשר ישכב את אשת אביו ערות אביו גלה מות יומתו שניהם דמיהם בם
(234161, -69, 4);[5, 80, 300, 400];785;תשפה;61685;(4, 27, 3, 8, 61685);העדה;1;(4, 27, 3, 26, 234161);אבינו מת במדבר והוא לא היה בתוך העדה הנועדים על יהוה בעדת קרח כי בחטאו מת ובנים לא היו לו
(296313, -69, 4);[5, 80, 300, 400];785;תשפה;77777;(5, 29, 17, 28, 77777);פרה;3;(5, 29, 17, 89, 296313);פן יש בכם איש או אשה או משפחה או שבט אשר לבבו פנה היום מעם יהוה אלהינו ללכת לעבד את אלהי הגוים ההם פן יש בכם שרש פרה ראש ולענה
(74128, -68, 4);[5, 80, 300, 400];785;תשפה;19583;(1, 48, 5, 4, 19583);הנולדים;1;(1, 48, 5, 12, 74128);ועתה שני בניך הנולדים לך בארץ מצרים עד באי אליך מצרימה לי הם אפרים ומנשה כראובן ושמעון יהיו לי
(53007, -66, 4);[5, 80, 300, 400];785;תשפה;14131;(1, 36, 17, 14, 14131);אלה;3;(1, 36, 17, 48, 53007);ואלה בני רעואל בן עשו אלוף נחת אלוף זרח אלוף שמה אלוף מזה אלה אלופי רעואל בארץ אדום אלה בני בשמת אשת עשו
(160827, -64, 4);[5, 80, 300, 400];785;תשפה;42474;(3, 13, 53, 4, 42474);והנה;2;(3, 13, 53, 13, 160827);ואם יראה הכהן והנה לא פשה הנגע בבגד או בשתי או בערב או בכל כלי עור
(42532, -63, 4);[5, 80, 300, 400];785;תשפה;11338;(1, 30, 24, 7, 11338);יהוה;4;(1, 30, 24, 25, 42532);ותקרא את שמו יוסף לאמר יסף יהוה לי בן אחר
(264091, -63, 4);[5, 80, 300, 400];785;תשפה;69328;(5, 7, 25, 17, 69328);יהוה;4;(5, 7, 25, 64, 264091);פסילי אלהיהם תשרפון באש לא תחמד כסף וזהב עליהם ולקחת לך פן תוקש בו כי תועבת יהוה אלהיך הוא
(281313, -63, 4);[5, 80, 300, 400];785;תשפה;73824;(5, 19, 18, 7, 73824);העד;1;(5, 19, 18, 25, 281313);ודרשו השפטים היטב והנה עד שקר העד שקר ענה באחיו
(60276, -61, 4);[5, 80, 300, 400];785;תשפה;16014;(1, 41, 5, 8, 16014);בקנה;4;(1, 41, 5, 34, 60276);ויישן ויחלם שנית והנה שבע שבלים עלות בקנה אחד בריאות וטבות
(267189, -61, 4);[5, 80, 300, 400];785;תשפה;70117;(5, 9, 28, 9, 70117);יהוה;2;(5, 9, 28, 34, 267189);פן יאמרו הארץ אשר הוצאתנו משם מבלי יכלת יהוה להביאם אל הארץ אשר דבר להם ומשנאתו אותם הוציאם להמתם במדבר
(96245, -60, 4);[5, 80, 300, 400];785;תשפה;25393;(2, 12, 39, 17, 25393);להתמהמה;5;(2, 12, 39, 64, 96245);ויאפו את הבצק אשר הוציאו ממצרים עגת מצות כי לא חמץ כי גרשו ממצרים ולא יכלו להתמהמה וגם צדה לא עשו להם
(281243, -60, 4);[5, 80, 300, 400];785;תשפה;73807;(5, 19, 17, 5, 73807);להם;2;(5, 19, 17, 19, 281243);ועמדו שני האנשים אשר להם הריב לפני יהוה לפני הכהנים והשפטים אשר יהיו בימים ההם
(67183, -59, 4);[5, 80, 300, 400];785;תשפה;17786;(1, 44, 4, 4, 17786);העיר;1;(1, 44, 4, 9, 67183);הם יצאו את העיר לא הרחיקו ויוסף אמר לאשר על ביתו קום רדף אחרי האנשים והשגתם ואמרת אלהם למה שלמתם רעה תחת טובה
(132913, -56, 4);[5, 80, 300, 400];785;תשפה;35091;(2, 36, 3, 17, 35091);הביאו;1;(2, 36, 3, 64, 132913);ויקחו מלפני משה את כל התרומה אשר הביאו בני ישראל למלאכת עבדת הקדש לעשת אתה והם הביאו אליו עוד נדבה בבקר בבקר
(26446, -55, 4);[5, 80, 300, 400];785;תשפה;7059;(1, 21, 23, 4, 7059);באלהים;4;(1, 21, 23, 15, 26446);ועתה השבעה לי באלהים הנה אם תשקר לי ולניני ולנכדי כחסד אשר עשיתי עמך תעשה עמדי ועם הארץ אשר גרתה בה
(76686, -55, 4);[5, 80, 300, 400];785;תשפה;20252;(1, 50, 2, 6, 20252);הרפאים;1;(1, 50, 2, 18, 76686);ויצו יוסף את עבדיו את הרפאים לחנט את אביו ויחנטו הרפאים את ישראל
(191213, -55, 4);[5, 80, 300, 400];785;תשפה;50446;(4, 3, 22, 8, 50446);פקדיהם;5;(4, 3, 22, 32, 191213);פקדיהם במספר כל זכר מבן חדש ומעלה פקדיהם שבעת אלפים וחמש מאות
(237728, -55, 4);[5, 80, 300, 400];785;תשפה;62571;(4, 29, 23, 4, 62571);עשרה;4;(4, 29, 23, 19, 237728);וביום הרביעי פרים עשרה אילם שנים כבשים בני שנה ארבעה עשר תמימם
(232318, -53, 4);[5, 80, 300, 400];785;תשפה;61251;(4, 26, 29, 12, 61251);הגלעדי;1;(4, 26, 29, 50, 232318);בני מנשה למכיר משפחת המכירי ומכיר הוליד את גלעד לגלעד משפחת הגלעדי
(119644, -52, 4);[5, 80, 300, 400];785;תשפה;31563;(2, 28, 28, 3, 31563);החשן;1;(2, 28, 28, 9, 119644);וירכסו את החשן מטבעתו אל טבעת האפוד בפתיל תכלת להיות על חשב האפוד ולא יזח החשן מעל האפוד
(127738, -52, 4);[5, 80, 300, 400];785;תשפה;33699;(2, 33, 1, 6, 33699);עלה;3;(2, 33, 1, 19, 127738);וידבר יהוה אל משה לך עלה מזה אתה והעם אשר העלית מארץ מצרים אל הארץ אשר נשבעתי לאברהם ליצחק וליעקב לאמר לזרעך אתננה
(249917, -52, 4);[5, 80, 300, 400];785;תשפה;65685;(5, 1, 1, 2, 65685);הדברים;1;(5, 1, 1, 4, 249917);אלה הדברים אשר דבר משה אל כל ישראל בעבר הירדן במדבר בערבה מול סוף בין פארן ובין תפל ולבן וחצרת ודי זהב
(21938, -51, 4);[5, 80, 300, 400];785;תשפה;5855;(1, 18, 29, 14, 5855);הארבעים;1;(1, 18, 29, 55, 21938);ויסף עוד לדבר אליו ויאמר אולי ימצאון שם ארבעים ויאמר לא אעשה בעבור הארבעים
(60132, -51, 4);[5, 80, 300, 400];785;תשפה;15980;(1, 41, 3, 6, 15980);אחריהן;5;(1, 41, 3, 25, 60132);והנה שבע פרות אחרות עלות אחריהן מן היאר רעות מראה ודקות בשר ותעמדנה אצל הפרות על שפת היאר
(16913, -50, 4);[5, 80, 300, 400];785;תשפה;4530;(1, 14, 16, 10, 4530);השיב;1;(1, 14, 16, 30, 16913);וישב את כל הרכש וגם את לוט אחיו ורכשו השיב וגם את הנשים ואת העם
(119809, -50, 4);[5, 80, 300, 400];785;תשפה;31607;(2, 28, 30, 12, 31607);אהרן;2;(2, 28, 30, 40, 119809);ונתת אל חשן המשפט את האורים ואת התמים והיו על לב אהרן בבאו לפני יהוה ונשא אהרן את משפט בני ישראל על לבו לפני יהוה תמיד
(104527, -49, 4);[5, 80, 300, 400];785;תשפה;27574;(2, 18, 8, 21, 27574);יהוה;2;(2, 18, 8, 78, 104527);ויספר משה לחתנו את כל אשר עשה יהוה לפרעה ולמצרים על אודת ישראל את כל התלאה אשר מצאתם בדרך ויצלם יהוה
(217805, -49, 4);[5, 80, 300, 400];785;תשפה;57409;(4, 17, 12, 10, 57409);והנה;2;(4, 17, 12, 33, 217805);ויקח אהרן כאשר דבר משה וירץ אל תוך הקהל והנה החל הנגף בעם ויתן את הקטרת ויכפר על העם
(197811, -46, 4);[5, 80, 300, 400];785;תשפה;52158;(4, 6, 17, 6, 52158);ליהוה;3;(4, 6, 17, 22, 197811);ואת האיל יעשה זבח שלמים ליהוה על סל המצות ועשה הכהן את מנחתו ואת נסכו
(14909, -45, 4);[5, 80, 300, 400];785;תשפה;3993;(1, 12, 15, 10, 3993);האשה;4;(1, 12, 15, 38, 14909);ויראו אתה שרי פרעה ויהללו אתה אל פרעה ותקח האשה בית פרעה
(149930, -45, 4);[5, 80, 300, 400];785;תשפה;39550;(3, 7, 20, 11, 39550);ונכרתה;6;(3, 7, 20, 49, 149930);והנפש אשר תאכל בשר מזבח השלמים אשר ליהוה וטמאתו עליו ונכרתה הנפש ההוא מעמיה
(232591, -44, 4);[5, 80, 300, 400];785;תשפה;61312;(4, 26, 35, 13, 61312);התחני;1;(4, 26, 35, 59, 232591);אלה בני אפרים למשפחתם לשותלח משפחת השתלחי לבכר משפחת הבכרי לתחן משפחת התחני
(10096, -43, 4);[5, 80, 300, 400];785;תשפה;2708;(1, 8, 20, 8, 2708);הטהרה;1;(1, 8, 20, 28, 10096);ויבן נח מזבח ליהוה ויקח מכל הבהמה הטהרה ומכל העוף הטהור ויעל עלת במזבח
(36460, -43, 4);[5, 80, 300, 400];785;תשפה;9687;(1, 27, 5, 10, 9687);השדה;1;(1, 27, 5, 33, 36460);ורבקה שמעת בדבר יצחק אל עשו בנו וילך עשו השדה לצוד ציד להביא
(59397, -43, 4);[5, 80, 300, 400];785;תשפה;15781;(1, 40, 11, 14, 15781);הכוס;1;(1, 40, 11, 48, 59397);וכוס פרעה בידי ואקח את הענבים ואשחט אתם אל כוס פרעה ואתן את הכוס על כף פרעה
(195681, -42, 4);[5, 80, 300, 400];785;תשפה;51589;(4, 5, 9, 9, 51589);לכהן;3;(4, 5, 9, 35, 195681);וכל תרומה לכל קדשי בני ישראל אשר יקריבו לכהן לו יהיה
(238751, -41, 4);[5, 80, 300, 400];785;תשפה;62811;(4, 30, 6, 9, 62811);ואסריה;6;(4, 30, 6, 35, 238751);ואם הניא אביה אתה ביום שמעו כל נדריה ואסריה אשר אסרה על נפשה לא יקום ויהוה יסלח לה כי הניא אביה אתה
(109541, -40, 4);[5, 80, 300, 400];785;תשפה;28966;(2, 21, 35, 7, 28966);רעהו;3;(2, 21, 35, 20, 109541);וכי יגף שור איש את שור רעהו ומת ומכרו את השור החי וחצו את כספו וגם את המת יחצון
(168544, -40, 4);[5, 80, 300, 400];785;תשפה;44572;(3, 17, 9, 12, 44572);ההוא;1;(3, 17, 9, 44, 168544);ואל פתח אהל מועד לא יביאנו לעשות אתו ליהוה ונכרת האיש ההוא מעמיו
(232479, -40, 4);[5, 80, 300, 400];785;תשפה;61287;(4, 26, 33, 15, 61287);ונעה;4;(4, 26, 33, 50, 232479);וצלפחד בן חפר לא היו לו בנים כי אם בנות ושם בנות צלפחד מחלה ונעה חגלה מלכה ותרצה
(67147, -39, 4);[5, 80, 300, 400];785;תשפה;17777;(1, 44, 3, 1, 17777);הבקר;1;(1, 44, 3, 1, 67147);הבקר אור והאנשים שלחו המה וחמריהם
(283084, -39, 4);[5, 80, 300, 400];785;תשפה;74301;(5, 21, 8, 16, 74301);הדם;1;(5, 21, 8, 55, 283084);כפר לעמך ישראל אשר פדית יהוה ואל תתן דם נקי בקרב עמך ישראל ונכפר להם הדם
(60481, -37, 4);[5, 80, 300, 400];785;תשפה;16062;(1, 41, 9, 3, 16062);המשקים;1;(1, 41, 9, 8, 60481);וידבר שר המשקים את פרעה לאמר את חטאי אני מזכיר היום
(232535, -37, 4);[5, 80, 300, 400];785;תשפה;61300;(4, 26, 35, 1, 61300);אלה;3;(4, 26, 35, 3, 232535);אלה בני אפרים למשפחתם לשותלח משפחת השתלחי לבכר משפחת הבכרי לתחן משפחת התחני
(232577, -37, 4);[5, 80, 300, 400];785;תשפה;61309;(4, 26, 35, 10, 61309);הבכרי;1;(4, 26, 35, 45, 232577);אלה בני אפרים למשפחתם לשותלח משפחת השתלחי לבכר משפחת הבכרי לתחן משפחת התחני
(94842, -36, 4);[5, 80, 300, 400];785;תשפה;25026;(2, 12, 16, 2, 25026);הראשון;1;(2, 12, 16, 6, 94842);וביום הראשון מקרא קדש וביום השביעי מקרא קדש יהיה לכם כל מלאכה לא יעשה בהם אך אשר יאכל לכל נפש הוא לבדו יעשה לכם
(304105, -36, 4);[5, 80, 300, 400];785;תשפה;79788;(5, 33, 29, 7, 79788);ביהוה;3;(5, 33, 29, 25, 304105);אשריך ישראל מי כמוך עם נושע ביהוה מגן עזרך ואשר חרב גאותך ויכחשו איביך לך ואתה על במותימו תדרך
(230308, -35, 4);[5, 80, 300, 400];785;תשפה;60768;(4, 25, 4, 9, 60768);העם;1;(4, 25, 4, 25, 230308);ויאמר יהוה אל משה קח את כל ראשי העם והוקע אותם ליהוה נגד השמש וישב חרון אף יהוה מישראל
(147275, -33, 4);[5, 80, 300, 400];785;תשפה;38845;(3, 5, 16, 18, 38845);האשם;1;(3, 5, 16, 65, 147275);ואת אשר חטא מן הקדש ישלם ואת חמישתו יוסף עליו ונתן אתו לכהן והכהן יכפר עליו באיל האשם ונסלח לו
(214729, -33, 4);[5, 80, 300, 400];785;תשפה;56602;(4, 15, 31, 4, 56602);בזה;3;(4, 15, 31, 12, 214729);כי דבר יהוה בזה ואת מצותו הפר הכרת תכרת הנפש ההוא עונה בה
(288135, -33, 4);[5, 80, 300, 400];785;תשפה;75669;(5, 25, 3, 9, 75669);אלה;3;(5, 25, 3, 32, 288135);ארבעים יכנו לא יסיף פן יסיף להכתו על אלה מכה רבה ונקלה אחיך לעיניך
(277569, -32, 4);[5, 80, 300, 400];785;תשפה;72797;(5, 16, 18, 9, 72797);אלהיך;3;(5, 16, 18, 34, 277569);שפטים ושטרים תתן לך בכל שעריך אשר יהוה אלהיך נתן לך לשבטיך ושפטו את העם משפט צדק
(129892, -31, 4);[5, 80, 300, 400];785;תשפה;34289;(2, 34, 15, 8, 34289);אלהיהם;5;(2, 34, 15, 32, 129892);פן תכרת ברית ליושב הארץ וזנו אחרי אלהיהם וזבחו לאלהיהם וקרא לך ואכלת מזבחו
(129718, -30, 4);[5, 80, 300, 400];785;תשפה;34243;(2, 34, 11, 16, 34243);והחוי;2;(2, 34, 11, 61, 129718);שמר לך את אשר אנכי מצוך היום הנני גרש מפניך את האמרי והכנעני והחתי והפרזי והחוי והיבוסי
(178824, -30, 4);[5, 80, 300, 400];785;תשפה;47322;(3, 24, 7, 6, 47322);והיתה;5;(3, 24, 7, 24, 178824);ונתת על המערכת לבנה זכה והיתה ללחם לאזכרה אשה ליהוה
(233566, -30, 4);[5, 80, 300, 400];785;תשפה;61526;(4, 26, 58, 14, 61526);וקהת;3;(4, 26, 58, 65, 233566);אלה משפחת לוי משפחת הלבני משפחת החברני משפחת המחלי משפחת המושי משפחת הקרחי וקהת הולד את עמרם
(162675, -29, 4);[5, 80, 300, 400];785;תשפה;42980;(3, 14, 25, 6, 42980);הכהן;3;(3, 14, 25, 20, 162675);ושחט את כבש האשם ולקח הכהן מדם האשם ונתן על תנוך אזן המטהר הימנית ועל בהן ידו הימנית ועל בהן רגלו הימנית
(44748, -28, 4);[5, 80, 300, 400];785;תשפה;11926;(1, 31, 23, 13, 11926);הגלעד;1;(1, 31, 23, 46, 44748);ויקח את אחיו עמו וירדף אחריו דרך שבעת ימים וידבק אתו בהר הגלעד
(87044, -28, 4);[5, 80, 300, 400];785;תשפה;22949;(2, 7, 15, 5, 22949);הנה;3;(2, 7, 15, 15, 87044);לך אל פרעה בבקר הנה יצא המימה ונצבת לקראתו על שפת היאר והמטה אשר נהפך לנחש תקח בידך
(134745, -28, 4);[5, 80, 300, 400];785;תשפה;35538;(2, 36, 38, 11, 35538);חמשה;4;(2, 36, 38, 52, 134745);ואת עמודיו חמשה ואת וויהם וצפה ראשיהם וחשקיהם זהב ואדניהם חמשה נחשת
(186569, -27, 4);[5, 80, 300, 400];785;תשפה;49322;(4, 1, 4, 2, 49322);יהיו;2;(4, 1, 4, 7, 186569);ואתכם יהיו איש איש למטה איש ראש לבית אבתיו הוא
(59990, -26, 4);[5, 80, 300, 400];785;תשפה;15944;(1, 40, 22, 7, 15944);להם;2;(1, 40, 22, 22, 59990);ואת שר האפים תלה כאשר פתר להם יוסף
(61454, -24, 4);[5, 80, 300, 400];785;תשפה;16309;(1, 41, 28, 2, 16309);הדבר;1;(1, 41, 28, 4, 61454);הוא הדבר אשר דברתי אל פרעה אשר האלהים עשה הראה את פרעה
(202524, -24, 4);[5, 80, 300, 400];785;תשפה;53393;(4, 8, 3, 11, 53393);צוה;3;(4, 8, 3, 40, 202524);ויעש כן אהרן אל מול פני המנורה העלה נרתיה כאשר צוה יהוה את משה
(217765, -24, 4);[5, 80, 300, 400];785;תשפה;57397;(4, 17, 11, 25, 57397);יהוה;4;(4, 17, 11, 90, 217765);ויאמר משה אל אהרן קח את המחתה ותן עליה אש מעל המזבח ושים קטרת והולך מהרה אל העדה וכפר עליהם כי יצא הקצף מלפני יהוה החל הנגף
(119631, -22, 4);[5, 80, 300, 400];785;תשפה;31560;(2, 28, 27, 18, 31560);האפוד;1;(2, 28, 27, 71, 119631);ועשית שתי טבעות זהב ונתתה אתם על שתי כתפות האפוד מלמטה ממול פניו לעמת מחברתו ממעל לחשב האפוד
